done;agent2_344_msgs;agent2_344_drops;agent3_345_msgs;agent3_345_drops;agent4_346_msgs;agent4_346_drops;agent5_347_msgs;agent5_347_drops;agent2_344_acts;agent3_345_acts;agent4_346_acts;agent5_347_acts;world_nr;tick_nr
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveSouth;MoveWest;1;284
False;0;0;0;0;0;0;0;0;MoveWest;;MoveSouth;MoveWest;1;285
False;1;0;0;0;0;0;0;0;MoveWest;;MoveSouth;MoveWest;1;286
False;1;0;0;0;0;0;0;0;MoveWest;MoveNorth;MoveSouth;MoveWest;1;287
False;1;0;0;0;0;0;0;0;MoveNorth;MoveNorth;MoveSouth;MoveWest;1;288
False;0;0;0;0;0;0;0;0;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;1;289
False;1;0;0;0;0;0;0;0;MoveEast;MoveNorthEast;MoveSouthWest;MoveWest;1;290
False;1;0;1;0;0;0;0;0;MoveEast;MoveWest;MoveSouthWest;MoveWest;1;291
False;1;0;1;0;0;0;0;0;MoveEast;MoveWest;MoveWest;MoveWest;1;292
False;0;0;1;0;0;0;0;0;MoveEast;MoveWest;MoveWest;;1;293
False;1;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveWest;;1;294
False;1;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveWest;MoveNorth;1;295
False;2;0;0;0;0;0;0;0;;MoveWest;;MoveNorth;1;296
False;0;0;1;0;0;0;0;0;MoveSouthWest;MoveNorth;;MoveNorthEast;1;297
False;0;0;1;0;0;0;0;0;MoveSouthWest;MoveNorth;MoveNorth;MoveNorthEast;1;298
False;0;0;1;0;0;0;0;0;MoveSouth;MoveEast;MoveNorth;MoveWest;1;299
False;0;0;0;0;0;0;0;0;MoveSouth;MoveEast;MoveNorthEast;MoveWest;1;300
False;0;0;0;0;0;0;0;0;MoveSouthWest;MoveEast;MoveNorthEast;MoveWest;1;301
False;0;0;0;0;0;0;0;0;MoveSouthWest;MoveEast;MoveWest;MoveWest;1;302
False;0;0;0;0;0;0;1;0;MoveWest;MoveEast;MoveWest;MoveWest;1;303
False;0;0;0;0;0;0;1;0;MoveWest;MoveEast;MoveWest;MoveWest;1;304
False;0;0;1;0;0;0;1;0;MoveWest;;MoveWest;MoveNorth;1;305
False;0;0;0;0;1;0;0;0;MoveWest;MoveSouth;MoveWest;MoveNorth;1;306
False;0;0;0;0;1;0;1;0;MoveWest;MoveSouth;MoveWest;MoveEast;1;307
False;0;0;1;0;1;0;1;0;MoveWest;MoveSouthWest;MoveNorth;MoveEast;1;308
False;0;0;1;0;0;0;1;0;MoveWest;MoveSouthWest;MoveNorth;MoveEast;1;309
False;0;0;1;0;1;0;0;0;MoveWest;MoveSouthEast;MoveEast;MoveEast;1;310
False;0;0;0;0;1;0;1;0;MoveWest;MoveSouthEast;MoveEast;MoveEast;1;311
False;0;0;0;0;1;0;1;0;MoveWest;MoveSouthEast;MoveEast;MoveEast;1;312
False;0;0;0;0;0;0;3;0;MoveWest;MoveSouthEast;MoveEast;;1;313
False;0;0;0;0;1;0;1;0;MoveWest;MoveSouthEast;MoveEast;MoveSouth;1;314
False;0;0;0;0;1;0;1;0;MoveWest;MoveSouthEast;MoveEast;MoveSouth;1;315
False;0;0;0;0;2;0;1;0;MoveWest;MoveSouth;;MoveSouthWest;1;316
False;0;0;0;0;0;0;0;0;MoveWest;MoveSouth;MoveSouth;MoveSouthWest;1;317
False;0;0;0;0;0;0;0;0;MoveWest;MoveSouth;MoveSouth;MoveSouthEast;1;318
False;0;0;0;0;0;0;0;0;MoveWest;MoveSouth;MoveSouthWest;MoveSouthEast;1;319
False;0;0;0;0;0;0;0;0;MoveWest;MoveSouth;MoveSouthWest;MoveEast;1;320
False;0;0;0;0;0;0;0;0;MoveWest;MoveSouth;MoveSouthEast;MoveEast;1;321
False;0;0;0;0;0;0;0;0;MoveWest;MoveSouthWest;MoveSouthEast;MoveEast;1;322
False;0;0;0;0;0;0;0;0;MoveWest;MoveSouthWest;MoveEast;MoveEast;1;323
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;MoveEast;1;324
False;0;0;0;0;0;0;0;0;OpenDoorAction;MoveWest;MoveNorthEast;MoveEast;1;325
False;0;0;0;0;0;0;0;0;OpenDoorAction;MoveWest;MoveNorthEast;MoveEast;1;326
False;0;0;0;0;0;0;0;0;;MoveWest;MoveNorth;MoveEast;1;327
False;0;0;0;0;0;0;0;0;MoveNorth;;MoveNorth;MoveEast;1;328
False;0;0;0;0;0;0;0;0;MoveNorth;;MoveNorth;MoveEast;1;329
False;0;0;0;0;0;0;0;0;MoveNorthEast;MoveNorth;MoveNorth;;1;330
False;0;0;0;0;0;0;0;0;MoveNorthEast;MoveNorth;MoveNorth;;1;331
False;1;0;0;0;0;0;0;0;MoveWest;MoveNorthEast;MoveNorth;MoveNorth;1;332
False;1;0;0;0;0;0;0;0;MoveWest;MoveNorthEast;MoveNorth;MoveNorth;1;333
False;1;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveNorth;MoveNorthEast;1;334
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveNorth;MoveNorthEast;1;335
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveNorth;MoveWest;1;336
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveNorth;MoveWest;1;337
False;0;0;1;0;0;0;0;0;MoveNorth;MoveWest;MoveNorth;MoveWest;1;338
False;0;0;1;0;0;0;0;0;MoveNorth;MoveWest;MoveNorth;MoveWest;1;339
False;0;0;1;0;0;0;1;0;MoveEast;MoveNorth;MoveNorth;MoveWest;1;340
False;0;0;0;0;0;0;1;0;MoveEast;MoveNorth;MoveNorth;MoveWest;1;341
False;0;0;1;0;0;0;1;0;MoveEast;MoveEast;MoveNorth;MoveNorth;1;342
False;0;0;1;0;0;0;0;0;MoveEast;MoveEast;MoveNorth;MoveNorth;1;343
False;1;0;1;0;0;0;1;0;MoveEast;MoveEast;MoveNorth;MoveEast;1;344
False;1;0;0;0;0;0;1;0;MoveEast;MoveEast;MoveNorthWest;MoveEast;1;345
False;2;0;1;0;0;0;1;0;;MoveEast;MoveNorthWest;MoveEast;1;346
False;0;0;1;0;0;0;0;0;MoveSouth;MoveEast;MoveNorthWest;MoveEast;1;347
False;0;0;2;0;0;0;1;0;MoveSouth;;MoveNorthWest;MoveEast;1;348
False;1;0;0;0;0;0;1;0;MoveSouthWest;MoveSouthWest;MoveWest;MoveEast;1;349
False;1;0;0;0;0;0;2;0;MoveSouthWest;MoveSouthWest;MoveWest;;1;350
False;1;0;0;0;0;0;0;0;MoveSouthEast;MoveSouth;;MoveSouthWest;1;351
False;0;0;0;0;0;0;0;0;MoveSouthEast;MoveSouth;;MoveSouthWest;1;352
False;0;0;0;0;0;0;0;0;MoveEast;MoveSouthWest;MoveNorth;MoveSouth;1;353
False;0;0;0;0;0;0;0;0;MoveEast;MoveSouthWest;MoveNorth;MoveSouth;1;354
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveNorthEast;MoveSouthEast;1;355
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveNorthEast;MoveSouthEast;1;356
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveWest;MoveEast;1;357
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveWest;MoveEast;1;358
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveWest;MoveNorthEast;1;359
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveWest;MoveNorthEast;1;360
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveWest;MoveNorth;1;361
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveWest;MoveNorth;1;362
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveNorth;MoveNorth;1;363
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveNorth;MoveNorth;1;364
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveEast;MoveNorth;1;365
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveEast;MoveNorth;1;366
False;0;0;0;0;2;0;0;0;MoveEast;MoveWest;MoveEast;MoveNorthWest;1;367
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveEast;MoveNorthWest;1;368
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveEast;MoveWest;1;369
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveEast;MoveWest;1;370
False;0;0;0;0;2;0;0;0;MoveEast;MoveWest;;MoveWest;1;371
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveSouthWest;MoveWest;1;372
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveSouthWest;MoveWest;1;373
False;0;0;0;0;2;0;0;0;MoveEast;MoveWest;MoveSouth;MoveWest;1;374
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveSouth;MoveWest;1;375
False;0;0;0;0;1;0;0;0;MoveEast;MoveWest;MoveSouthEast;MoveWest;1;376
False;0;0;0;0;0;0;0;0;MoveEast;;MoveSouthEast;MoveWest;1;377
False;0;0;0;0;0;0;0;0;MoveEast;;MoveSouthEast;MoveWest;1;378
False;0;0;0;0;0;0;0;0;MoveNorthEast;MoveNorth;MoveSouthEast;MoveWest;1;379
False;0;0;0;0;0;0;0;0;MoveNorthEast;MoveNorth;MoveSouthEast;MoveWest;1;380
False;0;0;0;0;0;0;0;0;MoveNorth;MoveNorthEast;MoveSouthEast;MoveWest;1;381
False;0;0;0;0;0;0;0;0;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;1;382
False;0;0;1;0;0;0;0;0;MoveNorth;MoveWest;MoveSouth;MoveWest;1;383
False;0;0;1;0;0;0;0;0;MoveNorth;MoveWest;MoveSouth;MoveWest;1;384
False;0;0;1;0;0;0;0;0;MoveNorth;MoveWest;MoveSouth;MoveWest;1;385
False;0;0;0;0;0;0;0;0;MoveNorth;MoveWest;MoveSouth;MoveWest;1;386
False;0;0;0;0;0;0;0;0;MoveNorth;MoveWest;MoveSouth;MoveWest;1;387
False;0;0;0;0;0;0;0;0;MoveNorth;MoveWest;MoveSouth;MoveWest;1;388
False;0;0;0;0;0;0;0;0;MoveNorth;MoveNorth;MoveSouth;MoveWest;1;389
False;0;0;0;0;0;0;0;0;MoveNorth;MoveNorth;MoveSouth;MoveWest;1;390
False;0;0;0;0;0;0;0;0;MoveNorth;MoveEast;MoveSouth;MoveWest;1;391
False;0;0;0;0;0;0;0;0;MoveNorth;MoveEast;MoveSouth;MoveWest;1;392
False;0;0;0;0;0;0;0;0;MoveNorth;MoveEast;MoveSouth;MoveNorthWest;1;393
False;0;0;0;0;0;0;0;0;MoveNorth;MoveEast;MoveSouth;MoveNorthWest;1;394
False;0;0;1;0;0;0;0;0;MoveNorth;MoveEast;MoveSouth;MoveWest;1;395
False;0;0;1;0;0;0;0;0;MoveNorth;MoveEast;MoveSouth;MoveWest;1;396
False;0;0;2;0;0;0;0;0;MoveNorth;;MoveSouth;;1;397
False;0;0;0;0;0;0;0;0;MoveNorth;MoveSouth;MoveSouth;;1;398
False;0;0;0;0;0;0;0;0;MoveNorthWest;MoveSouth;MoveSouth;MoveNorth;1;399
False;0;0;1;0;0;0;0;0;MoveNorthWest;MoveSouthWest;MoveSouthWest;MoveNorth;1;400
False;0;0;1;0;0;0;0;0;MoveNorthWest;MoveSouthWest;MoveSouthWest;MoveNorthEast;1;401
False;0;0;1;0;0;0;0;0;MoveNorthWest;MoveSouthEast;MoveWest;MoveNorthEast;1;402
False;0;0;0;0;0;0;1;0;MoveWest;MoveSouthEast;MoveWest;MoveWest;1;403
False;0;0;0;0;0;0;1;0;MoveWest;MoveEast;MoveWest;MoveWest;1;404
False;0;0;0;0;0;0;2;0;;MoveEast;MoveWest;MoveWest;1;405
False;0;0;0;0;0;0;1;0;;MoveEast;MoveWest;MoveWest;1;406
False;0;0;0;0;0;0;2;0;MoveNorth;MoveEast;MoveWest;MoveWest;1;407
False;0;0;0;0;0;0;1;0;MoveNorth;MoveEast;MoveWest;MoveWest;1;408
False;0;0;0;0;0;0;1;0;MoveNorthEast;MoveEast;MoveWest;MoveNorth;1;409
False;0;0;0;0;0;0;0;0;MoveNorthEast;MoveEast;MoveWest;MoveNorth;1;410
False;0;0;0;0;0;0;1;0;MoveWest;MoveEast;MoveWest;MoveEast;1;411
False;0;0;0;0;0;0;1;0;MoveWest;MoveEast;MoveWest;MoveEast;1;412
False;1;0;0;0;0;0;1;0;MoveWest;MoveEast;MoveWest;MoveEast;1;413
False;1;0;0;0;0;0;0;0;MoveWest;MoveEast;MoveWest;MoveEast;1;414
False;1;0;0;0;0;0;1;0;MoveWest;MoveEast;MoveWest;MoveEast;1;415
False;0;0;0;0;0;0;1;0;MoveWest;MoveEast;MoveWest;MoveEast;1;416
False;0;0;0;0;0;0;2;0;MoveNorth;MoveEast;MoveWest;;1;417
False;0;0;0;0;0;0;0;0;MoveNorth;MoveEast;MoveWest;MoveSouth;1;418
False;1;0;0;0;0;0;0;0;MoveEast;MoveEast;MoveWest;MoveSouth;1;419
False;1;0;0;0;0;0;1;0;MoveEast;MoveEast;MoveWest;MoveSouthWest;1;420
False;2;0;0;0;0;0;1;0;MoveEast;MoveEast;MoveWest;MoveSouthWest;1;421
False;1;0;0;0;0;0;1;0;MoveEast;MoveEast;MoveWest;MoveSouthWest;1;422
False;1;0;0;0;0;0;0;0;MoveEast;MoveEast;MoveWest;MoveSouthWest;1;423
False;0;0;0;0;0;0;0;0;MoveEast;MoveEast;MoveWest;MoveSouthWest;1;424
False;2;0;0;0;0;0;0;0;;MoveEast;MoveWest;MoveSouthWest;1;425
False;1;0;0;0;0;0;0;0;MoveSouth;MoveEast;MoveWest;MoveWest;1;426
False;1;0;0;0;0;0;0;0;MoveSouth;MoveEast;MoveWest;MoveWest;1;427
False;1;0;0;0;0;0;0;0;MoveSouthWest;MoveEast;MoveWest;MoveSouthWest;1;428
False;0;0;0;0;0;0;0;0;MoveSouthWest;MoveEast;MoveWest;MoveSouthWest;1;429
False;0;0;0;0;0;0;0;0;MoveSouthEast;MoveNorthEast;;MoveSouth;1;430
False;0;0;0;0;0;0;0;0;MoveSouthEast;MoveNorthEast;;MoveSouth;1;431
False;0;0;0;0;0;0;0;0;MoveSouthEast;MoveNorth;MoveNorth;MoveSouth;1;432
False;0;0;0;0;0;0;0;0;MoveSouthEast;MoveNorth;MoveNorth;MoveSouth;1;433
False;0;0;0;0;0;0;0;0;MoveSouthEast;MoveNorth;MoveNorthEast;MoveSouth;1;434
False;0;0;0;0;0;0;0;0;MoveSouthEast;MoveNorth;MoveNorthEast;MoveSouth;1;435
False;0;0;0;0;1;0;0;0;MoveSouth;MoveNorth;MoveWest;MoveSouthEast;1;436
False;0;0;0;0;1;0;0;0;MoveSouth;MoveNorth;MoveWest;MoveSouthEast;1;437
False;0;0;0;0;1;0;0;0;MoveSouth;MoveNorth;MoveWest;MoveEast;1;438
False;0;0;0;0;0;0;0;0;MoveSouth;MoveNorth;MoveWest;MoveEast;1;439
False;0;0;0;0;0;0;0;0;MoveSouth;MoveNorth;MoveWest;MoveEast;1;440
False;0;0;0;0;0;0;0;0;MoveSouth;MoveNorth;MoveWest;MoveEast;1;441
False;0;0;0;0;0;0;0;0;MoveSouthWest;MoveNorth;MoveNorth;MoveEast;1;442
False;0;0;0;0;0;0;0;0;MoveSouthWest;MoveNorth;MoveNorth;MoveEast;1;443
False;0;0;0;0;0;0;0;0;MoveWest;MoveNorth;MoveEast;;1;444
False;0;0;0;0;0;0;0;0;MoveWest;MoveNorth;MoveEast;;1;445
False;0;0;0;0;0;0;0;0;MoveWest;MoveNorth;MoveEast;MoveNorth;1;446
False;0;0;0;0;0;0;0;0;MoveWest;MoveNorth;MoveEast;MoveNorth;1;447
False;0;0;0;0;1;0;0;0;;MoveNorth;MoveEast;MoveNorthEast;1;448
False;0;0;0;0;1;0;0;0;;MoveNorth;MoveEast;MoveNorthEast;1;449
False;0;0;0;0;2;0;1;0;MoveNorth;MoveNorthWest;;MoveWest;1;450
False;0;0;0;0;0;0;1;0;MoveNorth;MoveNorthWest;MoveSouth;MoveWest;1;451
False;0;0;0;0;0;0;1;0;MoveNorthEast;MoveNorthWest;MoveSouth;MoveWest;1;452
False;0;0;0;0;1;0;0;0;MoveNorthEast;MoveNorthWest;MoveSouthWest;MoveWest;1;453
False;1;0;0;0;1;0;0;0;MoveWest;MoveWest;MoveSouthWest;MoveWest;1;454
False;1;0;0;0;1;0;0;0;MoveWest;MoveWest;MoveSouthWest;MoveWest;1;455
False;1;0;0;0;0;0;0;0;MoveWest;;MoveSouthWest;MoveNorth;1;456
False;0;0;0;0;0;0;0;0;MoveWest;;MoveWest;MoveNorth;1;457
False;0;0;0;0;0;0;0;0;MoveWest;MoveNorth;MoveWest;MoveEast;1;458
False;0;0;0;0;0;0;0;0;MoveWest;MoveNorth;MoveWest;MoveEast;1;459
False;1;0;0;0;0;0;0;0;MoveNorth;MoveNorthEast;MoveWest;MoveEast;1;460
False;1;0;0;0;0;0;0;0;MoveNorth;MoveNorthEast;MoveNorthWest;MoveEast;1;461
False;1;0;0;0;0;0;1;0;MoveEast;MoveWest;MoveNorthWest;MoveEast;1;462
False;0;0;0;0;0;0;1;0;MoveEast;MoveWest;MoveNorth;MoveEast;1;463
False;0;0;1;0;0;0;1;0;MoveEast;MoveWest;MoveNorth;;1;464
False;0;0;1;0;0;0;0;0;MoveEast;MoveWest;MoveNorth;;1;465
False;0;0;1;0;0;0;0;0;MoveEast;MoveWest;MoveNorth;;1;466
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveNorth;;1;467
False;1;0;0;0;0;0;0;0;;MoveNorth;MoveNorth;;1;468
False;0;0;0;0;0;0;0;0;MoveSouthWest;MoveNorth;MoveNorth;;1;469
False;0;0;1;0;0;0;0;0;MoveSouthWest;MoveEast;MoveNorth;;1;470
False;0;0;1;0;0;0;0;0;MoveSouth;MoveEast;MoveNorth;;1;471
False;0;0;2;0;0;0;0;0;MoveSouth;MoveEast;MoveNorth;;1;472
False;0;0;1;0;0;0;0;0;MoveSouthWest;MoveEast;MoveNorth;;1;473
False;0;0;1;0;0;0;0;0;MoveSouthWest;MoveEast;MoveNorth;;1;474
False;0;0;0;0;0;0;0;0;MoveWest;MoveEast;MoveNorth;;1;475
False;0;0;2;0;0;0;0;0;MoveWest;;MoveNorth;;1;476
False;0;0;1;0;0;0;0;0;MoveWest;MoveSouthWest;MoveNorth;;1;477
False;0;0;1;0;0;0;0;0;MoveWest;MoveSouthWest;MoveNorth;;1;478
False;0;0;2;0;0;0;0;0;MoveWest;MoveSouth;MoveNorth;;1;479
False;0;0;1;0;0;0;0;0;MoveWest;MoveSouth;MoveNorth;;1;480
False;0;0;1;0;0;0;0;0;MoveWest;MoveSouthWest;MoveNorthEast;;1;481
False;0;0;0;0;0;0;0;0;MoveWest;MoveSouthWest;MoveNorthEast;;1;482
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;;1;483
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;;1;484
False;0;0;0;0;0;0;0;0;;MoveWest;MoveEast;;1;485
False;0;0;0;0;0;0;0;0;;MoveWest;MoveEast;;1;486
False;0;0;0;0;0;0;0;0;MoveNorth;MoveWest;MoveEast;;1;487
False;0;0;0;0;0;0;0;0;MoveNorth;MoveWest;MoveEast;;1;488
False;0;0;0;0;0;0;0;0;MoveNorthEast;MoveWest;MoveEast;;1;489
False;0;0;0;0;0;0;0;0;MoveNorthEast;MoveWest;MoveEast;;1;490
False;1;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;;1;491
False;1;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;;1;492
False;1;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;;1;493
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;;1;494
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;;1;495
False;0;0;0;0;0;0;0;0;MoveWest;MoveWest;MoveEast;;1;496
False;0;0;0;0;0;0;0;0;MoveNorth;MoveWest;MoveNorthEast;;1;497
False;0;0;0;0;0;0;0;0;MoveNorth;MoveWest;MoveNorthEast;;1;498
False;1;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveEast;;1;499
False;1;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveEast;;1;500
False;2;0;0;0;0;0;0;0;MoveEast;MoveWest;;;1;501
False;1;0;0;0;0;0;0;0;MoveEast;MoveWest;;;1;502
False;1;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveNorth;;1;503
False;0;0;0;0;0;0;0;0;MoveEast;MoveWest;MoveNorth;;1;504
False;0;0;0;0;0;0;0;0;;;MoveNorthEast;;1;505
False;0;0;0;0;0;0;0;0;;;MoveNorthEast;;1;506
False;0;0;0;0;0;0;0;0;;MoveNorth;MoveWest;;1;507
False;0;0;0;0;0;0;0;0;;MoveNorth;MoveWest;;1;508
False;0;0;0;0;0;0;0;0;;MoveNorthEast;MoveWest;;1;509
False;0;0;0;0;0;0;0;0;;MoveNorthEast;MoveWest;;1;510
False;0;0;0;0;0;0;0;0;;MoveWest;MoveWest;;1;511
False;0;0;0;0;0;0;0;0;;MoveWest;MoveWest;;1;512
False;0;0;0;0;0;0;0;0;;MoveWest;MoveNorth;;1;513
False;0;0;0;0;0;0;0;0;;MoveWest;MoveNorth;;1;514
False;0;0;1;0;1;0;0;0;;MoveWest;MoveEast;;1;515
False;0;0;1;0;1;0;0;0;;MoveWest;MoveEast;;1;516
False;0;0;1;0;1;0;0;0;;MoveNorth;MoveEast;;1;517
False;0;0;0;0;0;0;0;0;;MoveNorth;MoveEast;;1;518
False;0;0;0;0;1;0;0;0;;MoveEast;MoveEast;;1;519
False;0;0;0;0;1;0;0;0;;MoveEast;MoveEast;;1;520
False;0;0;1;0;2;0;0;0;;MoveEast;;;1;521
False;0;0;1;0;0;0;0;0;;MoveEast;;;1;522
False;0;0;1;0;0;0;0;0;;MoveEast;;;1;523
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;524
False;0;0;0;0;0;0;0;0;;;;;1;525
False;0;0;1;0;0;0;0;0;;;;;1;526
False;0;0;0;0;0;0;0;0;;MoveWest;;;1;527
False;0;0;0;0;0;0;0;0;;MoveWest;;;1;528
False;0;0;0;0;0;0;0;0;;MoveWest;;;1;529
False;0;0;0;0;0;0;0;0;;MoveWest;;;1;530
False;0;0;0;0;0;0;0;0;;GrabObject;;;1;531
False;0;0;0;0;0;0;0;0;;GrabObject;;;1;532
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;533
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;534
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;535
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;536
False;0;0;0;0;0;0;0;0;;MoveSouthWest;;;1;537
False;0;0;0;0;0;0;0;0;;MoveSouthWest;;;1;538
False;0;0;0;0;0;0;0;0;;MoveSouthWest;;;1;539
False;0;0;0;0;0;0;0;0;;MoveSouthWest;;;1;540
False;0;0;0;0;0;0;0;0;;MoveWest;;;1;541
False;0;0;0;0;0;0;0;0;;MoveWest;;;1;542
False;0;0;0;0;0;0;0;0;;MoveSouthWest;;;1;543
False;0;0;0;0;0;0;0;0;;MoveSouthWest;;;1;544
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;545
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;546
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;547
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;548
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;549
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;550
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;551
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;552
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;553
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;554
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;555
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;556
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;557
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;558
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;559
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;560
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;561
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;562
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;563
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;564
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;565
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;566
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;567
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;568
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;569
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;570
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;571
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;572
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;573
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;574
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;575
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;576
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;577
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;578
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;579
False;0;0;0;0;0;0;0;0;;MoveEast;;;1;580
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;581
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;582
False;0;0;0;1;0;0;0;0;;DropObject;;;1;583
False;0;0;0;1;0;0;0;0;;DropObject;;;1;584
False;0;0;1;0;0;0;0;0;;;;;1;585
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;586
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;587
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;588
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;589
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;590
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;591
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;592
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;593
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;594
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;595
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;596
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;597
False;0;0;0;0;0;0;0;0;;GrabObject;;;1;598
False;0;0;0;0;0;0;0;0;;GrabObject;;;1;599
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;600
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;601
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;602
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;603
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;604
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;605
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;606
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;607
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;608
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;609
False;0;0;0;1;0;0;0;0;;DropObject;;;1;610
False;0;0;0;1;0;0;0;0;;DropObject;;;1;611
